rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
746,reliability-design,@engicool/reliability-design,250,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-14,1.1.0,提供可靠性设计原理、方法与量化评估指导；适用于产品/系统设计阶段进行可靠性分析、FMEA分析、可靠性指标计算及质量改进,提供可靠性设计原理、方法与量化评估指导；适用于产品/系统设计阶段进行可靠性分析、FMEA分析、可靠性指标计算及质量改进
747,douyin-ai-feed,@redfox-data/douyin-ai-feed,250,0,1,enterprise,data-analysis,红狐数据,false,,https://clawhub.ai/redfox-data/douyin-ai-feed,2026-06-11,2026-08-14,1.0.1,AI抖音信息源 — 每日自动扫描抖音 AI 相关作品，按互动量（点赞/分享/评论）筛选最火内容，智能聚类生成精美 HTML 日报，支持封面图、数据指标和每日订阅。当用户需要 AI 抖音日报、抖音AI热点、AI抖音内容、抖音信息源、douyin ai feed 时使用。,AI抖音信息源 —每日自动扫描抖音 AI 相关作品，按互动量（点赞/分享/评论）筛选最火内容，智能聚类生成精美 HTML 日报，支持封面图、数据指标和每日订阅。适用于需要 AI 抖音日报、抖音 AI 热点、AI 抖音内容、抖音信息源、抖音 AI 信息流的场景。
748,audit-findings-and-capa-closed-loop-review,@baitongai/audit-findings-and-capa-closed-loop-review,249,0,0,enterprise,business-ops,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-16,1.0.0,检查审计发现、根因分析、纠正措施、纠正行动、预防措施、实施证据和效果检查 是否形成完整闭环。输入审计发现原文及关联CAPA材料，输出闭环矩阵、证据缺口清单、 逾期/延期项和关闭审查草案。适用于QA复核CAPA是否具备关闭条件、审计员跟踪整改进度、 CAPA Owner自查整改完整性等场景。,检查审计发现、根因分析、纠正措施、纠正行动、预防措施、实施证据和效果检查 是否形成完整闭环。输入审计发现原文及关联CAPA材料，输出闭环矩阵、证据缺口清单、 逾期/延期项和关闭审查草案。适用于QA复核CAPA是否具备关闭条件、审计员跟踪整改进度、 CAPA Owner自查整改完整性等场景。
749,video-account-ops,@kunlungrowth/video-account-ops,249,0,0,enterprise,content-creation,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-02,2026-08-16,1.0.0,视频号和抖音玩法不一样？教你利用视频号的'社交推荐+私域'特性：引导朋友点赞破圈、和公众号/社群联动、做中老年友好的内容。,视频号和抖音玩法不一样？教你利用视频号的'社交推荐+私域'特性：引导朋友点赞破圈、和公众号/社群联动、做中老年友好的内容。
750,ec-crm-zh,@org-gsmwnlrg/ec-crm-zh,249,0,0,enterprise,business-ops,EC CRM,true,深圳市六度人和科技有限公司,,2026-07-10,2026-08-16,1.0.0,EC CRM 操作技能，覆盖客户管理、工商数据查询与导入、客户标签与 AI 画像、销售跟进记录与待办、联络中心记录与质检分析、订单管理。用于通过 ec-crm CLI 搜索、查看、创建、更新、转让、放弃、共享、打标签、画像分析、跟进、联系、质检或管理 EC 客户与订单。,EC CRM 操作技能，覆盖客户管理、工商数据查询与导入、客户标签与 AI 画像、销售跟进记录与待办、联络中心记录与质检分析、订单管理。用于通过 ec-crm CLI 搜索、查看、创建、更新、转让、放弃、共享、打标签、画像分析、跟进、联系、质检或管理 EC 客户与订单。
751,medical-copywriter,@org-6fjq4wei/medical-copywriter,249,0,0,enterprise,content-creation,郑州锦沣数字科技有限公司,true,郑州锦沣数字科技有限公司,,2026-08-01,2026-08-15,1.0.0,医疗科普文案生成器，输入医学主题生成通俗易懂的科普文章，适合公众号/小红书发布，兼顾专业性和可读性。当用户需要写医疗科普、健康科普、医学科普文章时使用。,医疗科普文案生成器，输入医学主题生成通俗易懂的科普文章，适合公众号/小红书发布，兼顾专业性和可读性。当用户需要写医疗科普、健康科普、医学科普文章时使用。
752,remove-ai,@jaden/remove-ai,249,0,0,enterprise,content-creation,深圳钩深索隐文化有限公司,true,深圳钩深索隐文化有限公司,,2026-07-21,2026-08-15,1.0.0,"为什么有效 大多数 去AI工具 —倾向于合并短句、删减重复、让文字更""通顺""。但通顺不是文学的标准。有时候文学恰恰需要不通顺——需要断裂、停顿、重复、短句砸在长句后面产生的节奏变化。 这个 SKILL 理解这一点。它的七条规则本质上在做一件事：让文字更不像 AI 写的。更像人， 更少""作文感""， 更有呼吸。 它不是让文本变得更花哨，而是让文本变得更""不像被改过""。","为什么有效 大多数 去AI工具 —倾向于合并短句、删减重复、让文字更""通顺""。但通顺不是文学的标准。有时候文学恰恰需要不通顺——需要断裂、停顿、重复、短句砸在长句后面产生的节奏变化。 这个 SKILL 理解这一点。它的七条规则本质上在做一件事：让文字更不像 AI 写的。更像人， 更少""作文感""， 更有呼吸。 它不是让文本变得更花哨，而是让文本变得更""不像被改过""。"
753,pmo-tgn,@org-ctpqh5ft/pmo-tgn,249,0,0,enterprise,business-ops,同谷鸟健康,true,苏州同谷鸟健康科技有限公司,,2026-07-06,2026-08-15,1.0.0,,
754,kutesmart-platform-order-components-order-craft,@kutesmart/kutesmart-platform-order-components-order-craft,248,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-16,1.0.3,调用海外运营平台接口 GET /order/orden-craft/getOrdenCraft，用于查询订单工艺。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /order/orden-craft/getOrdenCraft，用于查询订单工艺。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
755,caidazi-portfolio-review,@org-tr75fz5h/caidazi-portfolio-review,248,0,0,enterprise,professional,北京智策领航科技有限公司,true,北京智策领航科技有限公司,,2026-06-20,2026-08-15,1.0.0,,
756,highschool-math-hub,@yimubiao/highschool-math-hub,248,0,1,enterprise,education,易目标,true,北京昊泽时空科技有限公司,,2026-07-22,2026-08-15,1.0.2,高中数学（高中（必修+选择性必修））：当用户提到或需要「高中数学」中知识点、题型、考点（如：集合、充分条件与必要条件、不等式、函数概念与性质、指数对数函数、三角函数、平面向量、复数、立体几何）时命中本技能，直接输出可点击的仿真页超链接；未命中则输出动图学数学总入口首页链接。覆盖人教版高中数学全册，用交互动图讲清函数、三角、向量、立体几何、导数与概率。 Interactive senior-high,高中数学（高中（必修+选择性必修））：当用户提到或需要「高中数学」中知识点、题型、考点（如：集合、充分条件与必要条件、不等式、函数概念与性质、指数对数函数、三角函数、平面向量、复数、立体几何）时命中本技能，直接输出可点击的仿真页超链接；未命中则输出动图学数学总入口首页链接。覆盖人教版高中数学全册，用交互动图讲清函数、三角、向量、立体几何、导数与概率。 Interactive senior-high
757,tencentcloud-video-face-fusion,@tencent-adm/tencentcloud-video-face-fusion,248,0,0,enterprise,design-media,腾讯云智能创作团队,true,腾讯科技（深圳）有限公司,https://clawhub.ai/neck-cn/tencentcloud-video-face-fusion,2026-03-11,2026-08-14,1.0.1,通过提取两张人脸核心特征并实现自然融合，支持多种风格适配，提升创意互动性和内容传播力，广泛应用于创意营销、娱乐互动和社交分享场景。,提取两张人脸核心特征实现自然融合，支持多种风格适配，提升创意互动性和传播力，适用于创意营销、娱乐互动和社交分享等场景。
758,dragonai0001,@org-i8ze0kds/dragonai0001,247,0,0,enterprise,business-ops,杭州烛龙智元科技有限公司,true,杭州烛龙智元科技有限公司,,2026-07-17,2026-08-16,1.0.0,研究目标公司，并基于职位描述和候选人材料，创建有证据支撑的、针对特定岗位的求职申请资料包。适用于用户希望识别岗位背后的业务部门、团队、产品线、利益相关方、招聘背景或隐性需求；调查公司招聘原因；定制或重写简历；对比简历与职位描述；撰写求职信；准备自我介绍和面试；诊断能力差距；提升ATS匹配度；转行；进行中英文求职材料本地化；或在不编造公司或候选人事实的前提下，整合一套有来源依据的完整申请资料包。,研究目标公司，并基于职位描述和候选人材料，创建有证据支撑的、针对特定岗位的求职申请资料包。适用于用户希望识别岗位背后的业务部门、团队、产品线、利益相关方、招聘背景或隐性需求；调查公司招聘原因；定制或重写简历；对比简历与职位描述；撰写求职信；准备自我介绍和面试；诊断能力差距；提升ATS匹配度；转行；进行中英文求职材料本地化；或在不编造公司或候选人事实的前提下，整合一套有来源依据的完整申请资料包。
759,kutesmart-platform-product-browse-all-categories,@kutesmart/kutesmart-platform-product-browse-all-categories,247,0,0,enterprise,business-ops,青岛酷特智能股份有限公司,true,青岛酷特智能科技有限公司,,2026-07-03,2026-08-16,1.0.3,调用海外运营平台接口 GET /product/product/selectAllCategory，用于获取已上架简定制/成品品类。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。,调用海外运营平台接口 GET /product/product/selectAllCategory，用于获取已上架简定制/成品品类。这是一个最小颗粒度 API skill；当用户需要执行该单一接口动作，或上层 agent 需要编排商城浏览、搜索、下单链路中的这一步时触发。
760,kunlun-huibao,@kunlungrowth/kunlun-huibao,247,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-03,2026-08-15,1.0.1,【汇报】企业管理提效落地演示：把工作成果结构化为汇报——结论先行、论据支撑、风险与下一步，自动生成提纲与讲稿。覆盖周会/月会/项目复盘/向上汇报。昆仑增长企业AI落地服务样例。,【汇报】企业管理提效落地演示：把工作成果结构化为汇报——结论先行、论据支撑、风险与下一步，自动生成提纲与讲稿。覆盖周会/月会/项目复盘/向上汇报。昆仑增长企业AI落地服务样例。
761,internal-comms,@org-02qudk26/internal-comms,246,0,0,enterprise,office-efficiency,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,一套帮助我撰写各类内部沟通文件的资源集，使用公司常用的格式。当被要求撰写内部沟通文件（状态报告、管理层更新、3P更新、公司新闻稿、常见问题解答、事件报告、项目更,一套帮助我撰写各类内部沟通文件的资源集，使用公司常用的格式。当被要求撰写内部沟通文件（状态报告、管理层更新、3P更新、公司新闻稿、常见问题解答、事件报告、项目更
762,bp-prd-review,@org-9pshq3lv/bp-prd-review,246,0,0,enterprise,content-creation,声绿互动有限公司你,false,,,2026-06-29,2026-08-15,1.0.0,将原始需求（截图、Excel、Word、文字描述）转化为面向高保真原型生成agent可直接消费的结构化PRD文档。 核心流程（4阶段） 阶段 做什么 关键产出 一、解析输入 读取文件/截图/文字，提取功能列表、用户群体、业务流程，识别需求来源，选择模板变体 结构化的需求理解 二、需求评审 按7大维度+3大原则系统检查，发现模糊、不闭环、矛盾等问题 问题清单（P0/P1/P2分级） 三、逐批澄清 ,将原始需求（截图、Excel、Word、文字描述）转化为面向高保真原型生成agent可直接消费的结构化PRD文档。 核心流程（4阶段） 阶段 做什么 关键产出 一、解析输入 读取文件/截图/文字，提取功能列表、用户群体、业务流程，识别需求来源，选择模板变体 结构化的需求理解 二、需求评审 按7大维度+3大原则系统检查，发现模糊、不闭环、矛盾等问题 问题清单（P0/P1/P2分级） 三、逐批澄清 
763,wecht-copywrite-alchemy,@redfox-data/wecht-copywrite-alchemy,246,0,0,enterprise,content-creation,红狐数据,false,,,2026-07-10,2026-08-15,1.0.1,公众号复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。,公众号复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。
764,mcp-law-search-skill,@org-tz5v519f/mcp-law-search-skill,245,0,7,enterprise,professional,小律同学,true,广东小律同学人工智能科技有限公司,,2026-08-10,2026-08-16,1.0.2,基于语义向量检索的境内外法律智能查询工具：支持国内法规、司法解释、指导性案例、国际条约、跨境合规的语义级精准检索，输入自然语言即可定位法条。适用于法律咨询、法条查询、案例检索、量刑标准、赔偿计算、合同审查、合规判断、跨境法律问题等场景，通过 MCP search_law 工具检索权威法律知识库，确保法律依据准确、权威、最新。使用前需配置 API Key（注册即送 1688 积分）。,基于语义向量检索的境内外法律智能查询工具：支持国内法规、司法解释、指导性案例、国际条约、跨境合规的语义级精准检索，输入自然语言即可定位法条。适用于法律咨询、法条查询、案例检索、量刑标准、赔偿计算、合同审查、合规判断、跨境法律问题等场景，通过 MCP search_law 工具检索权威法律知识库，确保法律依据准确、权威、最新。使用前需配置 API Key（注册即送 1688 积分）。
765,pdf-md,@org-rn88lg3j/pdf-md,245,0,1,enterprise,office-efficiency,小笨羊科技,true,小笨羊科技（北京）有限公司,,2026-07-13,2026-08-16,1.0.1,将 PDF 文件内容抽取为结构化 Markdown 知识文档。支持文本型 PDF 和扫描件 OCR。自动检测当前 agent 的 PDF 读取能力，优先使用原生 PDF 阅读（视觉理解），备选使用 Python 库（PyMuPDF/pdfplumber）提取文本和图片，并对图片进行OCR文字提取，再理解内容进行知识抽取整理，最后严格格式化输出 Markdown。触发词：PDF知识抽取、提取笔记、整,将 PDF 文件内容抽取为结构化 Markdown 知识文档。支持文本型 PDF 和扫描件 OCR。自动检测当前 agent 的 PDF 读取能力，优先使用原生 PDF 阅读（视觉理解），备选使用 Python 库（PyMuPDF/pdfplumber）提取文本和图片，并对图片进行OCR文字提取，再理解内容进行知识抽取整理，最后严格格式化输出 Markdown。触发词：PDF知识抽取、提取笔记、整
766,iso17025-audit,@engicool/iso17025-audit,245,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.0.1,辅助实验室内部审核员进行ISO17025管理体系审核，支持体系文件符合性与适用性审核、基于实际文件的审核清单生成、不符合项判定与分级、审核报告生成；当用户需要进行实验室内部审核、文件审核、不符合项分析或生成审核报告时使用,辅助实验室内部审核员进行ISO17025管理体系审核，支持体系文件符合性与适用性审核、基于实际文件的审核清单生成、不符合项判定与分级、审核报告生成；当用户需要进行实验室内部审核、文件审核、不符合项分析或生成审核报告时使用
767,haccp-plan-generator,@engicool/haccp-plan-generator,245,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.1.0,生成11列标准格式HACCP危害分析与关键控制点计划表；当用户需要创建/完善食品安全HACCP计划、分析生产流程危害、设置关键控制点或导出合规表格时使用,生成11列标准格式HACCP危害分析与关键控制点计划表；当用户需要创建/完善食品安全HACCP计划、分析生产流程危害、设置关键控制点或导出合规表格时使用
768,dimens-marketing,@org-gpgr8p77/dimens-marketing,245,0,1,enterprise,content-creation,江西睿云枢算科技有限公司,true,江西睿云枢算科技有限公司,,2026-06-18,2026-08-14,1.0.10,"用于基于设计文档和产品需求，生成各类营销文案（小红书种草、公众号推文、PPT文案、视频脚本、电商详情页、朋友圈文案、海报文案、品牌Slogan等），并支持舆情风险检测的内容生产体系。适合""帮我写营销文案""""生成多篇文章""""突出数字员工""""基于产品设计文档写营销话术""等场景。","用于基于设计文档和产品需求，生成各类营销文案（小红书种草、公众号推文、PPT文案、视频脚本、电商详情页、朋友圈文案、海报文案、品牌Slogan等），并支持舆情风险检测的内容生产体系。适合""帮我写营销文案""""生成多篇文章""""突出数字员工""""基于产品设计文档写营销话术""等场景。"
769,qikou,@org-qvypbtd6/qikou,244,0,0,enterprise,design-media,鲸歌科技,true,云南鲸歌链上科技有限公司,,2026-07-24,2026-08-16,1.0.0,能够快速过滤口播视频中的无效片段:嗯 啊，静音片段,能够快速过滤口播视频中的无效片段:嗯 啊，静音片段
770,using-superpowers-zh,@org-02qudk26/using-superpowers-zh,244,0,1,enterprise,ai-agent,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,在开始任何对话时使用——建立如何查找和使用技能的规范，在任何回复（包括澄清性问题）之前 要求调用 Skill 工具。,在开始任何对话时使用——建立如何查找和使用技能的规范，在任何回复（包括澄清性问题）之前 要求调用 Skill 工具。
771,pharma-policy-radar-skill,@baitongai/pharma-policy-radar-skill,244,0,1,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-17,2026-08-15,1.0.0,,
772,hazard-identification,@engicool/hazard-identification,244,0,2,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.1.0,辅助识别工作场所的环境因素（物理/化学）与危险源（物理/化学/生物），提供分类分析与防控建议；当用户需要进行安全评估、风险识别、环境监测或EHS审计时使用,辅助识别工作场所的环境因素（物理/化学）与危险源（物理/化学/生物），提供分类分析与防控建议；当用户需要进行安全评估、风险识别、环境监测或EHS审计时使用
773,supplier-management-plan,@engicool/supplier-management-plan,244,0,1,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-14,2026-08-14,1.0.1,面向供应商质量经理的供应商整体管理方案生成技能；以标准化框架覆盖分类分级、准入、绩效、审核、变更、协议、帮扶与应急，产出纯文字版与 Markdown 方案文档。,面向供应商质量经理的供应商整体管理方案生成技能；以标准化框架覆盖分类分级、准入、绩效、审核、变更、协议、帮扶与应急，产出纯文字版与 Markdown 方案文档。
774,kg-php-pro,@kunlungrowth/kg-php-pro,243,0,0,enterprise,dev-programming,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-26,2026-08-15,1.0.0,用 PHP 8.3+ 与 Laravel/Symfony 构建应用。,用 PHP 8.3+ 与 Laravel/Symfony 构建应用。
775,brand-core-message-and-support-evidence-development,@baitongai/brand-core-message-and-support-evidence-development,243,0,0,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-15,1.0.0,医药品牌信息策略顾问技能，用于通过产品特征梳理、治疗领域洞察、差异化分析及信息层级构建的系统化流程， 完成目标医药品牌核心信息屋的设计与支持点开发。 当用户提出以下意图时触发： 品牌核心信息、品牌信息屋、品牌定位陈述、核心价值主张、品牌传播信息、产品差异化定位、 品牌关键信息点、医学信息支持点、品牌信息手册、Brand Messaging House、 品牌传播内容策略、产品临床优势梳理、竞品信息,医药品牌信息策略顾问技能，用于通过产品特征梳理、治疗领域洞察、差异化分析及信息层级构建的系统化流程， 完成目标医药品牌核心信息屋的设计与支持点开发。 当用户提出以下意图时触发： 品牌核心信息、品牌信息屋、品牌定位陈述、核心价值主张、品牌传播信息、产品差异化定位、 品牌关键信息点、医学信息支持点、品牌信息手册、Brand Messaging House、 品牌传播内容策略、产品临床优势梳理、竞品信息
776,pharmaceutical,@baitongai/pharmaceutical,243,0,0,enterprise,professional,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-13,2026-08-15,2.0.0,本技能在医药学术演示领域提供从内容规划到专业 PPTX 交付的端到端自动化生成服务。 医药MSL讲稿&课件生成旨在简化和自动化医药 MSL 团队的制作流程，覆盖需求收集、内容结构设计、幻灯片生成、合规审查、Speaker Notes 编写与注入、术语提取到最终交付的完整链路，为医药企业医学事务部、MSL 团队及学术推广团队提供企业级演示文稿制作支持。,本技能在医药学术演示领域提供从内容规划到专业 PPTX 交付的端到端自动化生成服务。 医药MSL讲稿&课件生成旨在简化和自动化医药 MSL 团队的制作流程，覆盖需求收集、内容结构设计、幻灯片生成、合规审查、Speaker Notes 编写与注入、术语提取到最终交付的完整链路，为医药企业医学事务部、MSL 团队及学术推广团队提供企业级演示文稿制作支持。
777,vmeg-video-translator-v2,@org-8el7md5j/vmeg-video-translator-v2,243,0,7,enterprise,design-media,VMEG,true,成都素动科技有限公司,,2026-07-15,2026-08-15,1.0.0,VMEG 是一款专业的 AI 音视频翻译与本地化工具，支持视频翻译、音频翻译、视频转文字、智能字幕生成、字幕翻译、AI 配音、文字转语音（TTS）、语音克隆和多语言视频制作。 通过 VMEG，AI Agent 可以帮助用户快速将视频和音频内容转换为多语言版本，自动生成文字稿和字幕，并使用自然 AI 声音完成视频配音与本地化，让内容轻松触达全球观众。 适用于 YouTube 视频翻译、课程培训、企业,VMEG 是一款专业的 AI 音视频翻译与本地化工具，支持视频翻译、音频翻译、视频转文字、智能字幕生成、字幕翻译、AI 配音、文字转语音（TTS）、语音克隆和多语言视频制作。 通过 VMEG，AI Agent 可以帮助用户快速将视频和音频内容转换为多语言版本，自动生成文字稿和字幕，并使用自然 AI 声音完成视频配音与本地化，让内容轻松触达全球观众。 适用于 YouTube 视频翻译、课程培训、企业
778,ascent1,@org-02qudk26/ascent1,242,0,0,enterprise,education,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-18,2026-08-15,1.0.0,Planning career strategy for job change/side-business/independence. Owns self-an,Planning career strategy for job change/side-business/independence. Owns self-an
779,zaojian-hotel-price-analyst,@org-9wdnjkin/zaojian-hotel-price-analyst,242,0,0,enterprise,data-analysis,早见科技,true,上海早见云数字科技有限公司,,2026-06-18,2026-08-15,1.0.2,早见科技的专用技能，默认使用共享环境，对指定的酒店未来7天价格进行下载与分析。每天早上9点下载数据。,早见科技的专用技能，默认使用共享环境，对指定的酒店未来7天价格进行下载与分析。每天早上9点下载数据。
780,batch-invoice-verify,@org-422lyynw/batch-invoice-verify,241,0,0,enterprise,professional,柠檬云,true,深圳易财信息技术有限公司,,2026-07-02,2026-08-16,1.0.3,柠檬云面向企业财务场景的制作的发票批处理AI助手，实现发票批量查验、重复报销风险识别及台账自动生成与维护。 本 Skill 面向财务批量发票处理场景，自动多格式发票识别、真伪核验、查重风控，一键输出标准化发票台账，一站式解决人工逐票核对、重复报销管控难题。 多格式发票自动扫描提取：自动读取文件夹内 PDF、OFD、图片类发票文件，过滤非发票文件； 发票真伪核验+重复报销风险识别：实时连接发票查验系,柠檬云面向企业财务场景的制作的发票批处理AI助手，实现发票批量查验、重复报销风险识别及台账自动生成与维护。 本 Skill 面向财务批量发票处理场景，自动多格式发票识别、真伪核验、查重风控，一键输出标准化发票台账，一站式解决人工逐票核对、重复报销管控难题。 多格式发票自动扫描提取：自动读取文件夹内 PDF、OFD、图片类发票文件，过滤非发票文件； 发票真伪核验+重复报销风险识别：实时连接发票查验系
781,marketing-psychology-zh,@org-02qudk26/marketing-psychology-zh,241,0,0,enterprise,content-creation,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,当用户希望将心理学原理、心智模型或行为科学应用于营销时使用。也适用于用户提及'心理学'、'心智模型'、'认知偏差'、'说服力'、'行为科学'、'为什么人们购买',当用户希望将心理学原理、心智模型或行为科学应用于营销时使用。也适用于用户提及'心理学'、'心智模型'、'认知偏差'、'说服力'、'行为科学'、'为什么人们购买'
782,clause,@org-02qudk26/clause,241,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,审查服务条款、隐私政策和特定商业交易法合规的法律文档。检测条款缺失、标记风险并协调监管要求。需要法律建议时不要使用——请咨询律师。,审查服务条款、隐私政策和特定商业交易法合规的法律文档。检测条款缺失、标记风险并协调监管要求。需要法律建议时不要使用——请咨询律师。
783,chengxin-tc,@org-wg0g2001/chengxin-tc,240,0,1,enterprise,life-service,同程旅行,true,同程网络科技股份有限公司,,2026-07-10,2026-08-15,1.0.0,同程程心 Skill - 基于同程旅行大模型（程心）的在线旅游搜索能力。提供更专业的机票、火车票、酒店、度假产品（自由行/跟团游）、旅游攻略、行程规划、特价机票、汽车票、长途汽车、景区、门票等的查询能力，基于同程官方数据，更加实时准确可靠，一键进入预订页面，让旅行更简单，更快乐。,同程程心 Skill - 基于同程旅行大模型（程心）的在线旅游搜索能力。提供更专业的机票、火车票、酒店、度假产品（自由行/跟团游）、旅游攻略、行程规划、特价机票、汽车票、长途汽车、景区、门票等的查询能力，基于同程官方数据，更加实时准确可靠，一键进入预订页面，让旅行更简单，更快乐。
784,bilibili-sentiment-dashboard-org,@aiskills/bilibili-sentiment-dashboard-org,240,0,2,enterprise,business-ops,抖音流量热点-爆款选题-对标账号,true,福建拓元教学仪器设备有限公司,,2026-07-05,2026-08-15,1.0.0,B站短视频运营增长助手适合内容创作者、运营、品牌方、电商在用户提供了 B 站视频链接时使用，帮助基于输入材料生成评论情绪和讨论结构、观众画像和兴趣信号、内容与互动建议。,B站短视频运营增长助手适合内容创作者、运营、品牌方、电商在用户提供了 B 站视频链接时使用，帮助基于输入材料生成评论情绪和讨论结构、观众画像和兴趣信号、内容与互动建议。
785,qms-policy-assistant,@engicool/qms-policy-assistant,240,0,1,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-12,2026-08-15,1.0.0,"辅助起草/修订符合 ISO9001 等质量管理体系标准""方针""条款要求的质量方针。内置标准条款原文对照、行业方针模板库、战略符合性自检，覆盖新建体系与体系改版两类场景。当用户需要起草质量方针、编写质量手册方针章节、准备管理评审或应对客户审核时使用。","辅助起草/修订符合 ISO9001 等质量管理体系标准""方针""条款要求的质量方针。内置标准条款原文对照、行业方针模板库、战略符合性自检，覆盖新建体系与体系改版两类场景。当用户需要起草质量方针、编写质量手册方针章节、准备管理评审或应对客户审核时使用。"
786,multi-copywrite-alchemy,@redfox-data/multi-copywrite-alchemy,240,0,0,enterprise,content-creation,红狐数据,false,,,2026-07-02,2026-08-15,1.0.1,复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号、抖音多平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。,复刻蒸馏写作技能 —— 分析一位作者的多篇文章，深度还原其思维方式与写作风格，生成专属写作分身子技能与风格提示词。支持公众号、抖音多平台自动采集素材，也可手动粘贴文章或指定文件路径。触发词：蒸馏写作风格、写作分身、克隆写作风格、复刻蒸馏写作技能。
787,pharmaceutical-marketing-full-scenario-intelligent-content-generation-arranger,@baitongai/pharmaceutical-marketing-full-scenario-intelligent-content-generation-arranger,240,0,0,enterprise,ai-agent,百通AI服务平台,true,北京赛柏蓝科技有限公司,,2026-07-16,2026-08-14,1.0.0,定位：这是你之前接触的零散医药AI技能的「总调度中枢」——不是单一的内容生成工具，而是站在「医药营销内容运营总监」视角，把之前聊过的DA生成、PPT制作、话术设计、KV创作等所有单点技能，串成一条「内容生产→能力转化→合规闭环→持续进化」的全链路智能平台。相当于交响乐团的指挥，让各个单点技能协同工作，解决过去「工具零散、数据不通、产训两张皮、合规各管各」的行业痛点。 核心价值：解决医药内容生产的4,定位：这是你之前接触的零散医药AI技能的「总调度中枢」——不是单一的内容生成工具，而是站在「医药营销内容运营总监」视角，把之前聊过的DA生成、PPT制作、话术设计、KV创作等所有单点技能，串成一条「内容生产→能力转化→合规闭环→持续进化」的全链路智能平台。相当于交响乐团的指挥，让各个单点技能协同工作，解决过去「工具零散、数据不通、产训两张皮、合规各管各」的行业痛点。 核心价值：解决医药内容生产的4
788,emergency-response-card-skill,@org-safetychen/emergency-response-card-skill,240,0,1,enterprise,office-efficiency,安全陈工,false,,,2026-05-27,2026-08-14,1.0.0,用于编制符合YJ/T 32-2025标准的应急处置卡（42张），覆盖应急管理岗位和基层操作岗位。触发词：应急处置卡、处置卡、YJ/T 32-2025、42张处置卡、应急管理岗位处置卡、基层操作岗位处置卡。,用于编制符合YJ/T 32-2025标准的应急处置卡（42张），覆盖应急管理岗位和基层操作岗位。触发词：应急处置卡、处置卡、YJ/T 32-2025、42张处置卡、应急管理岗位处置卡、基层操作岗位处置卡。
